#CharNo	Charactor name	Event name	hash-a	hash-p	hash-d	hash-w	sel1	sel1-effect	sel2	sel2-effect	sel3	sel3-effect	sel4	sel4-effect	sel5	sel5-effect
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	上	体力-25 ランダム1種+3～5 スキル+10～25	下	体力-15～35 ランダム1種+4 スキルpt+10～25						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	夏合宿（２年目）にて	0101f1f9f1f90101	aa1311e6e6d9cd32	ffbf43032723afdb	0101fbfbfbf90103	体の強さから、とか……？	パワー+10	やっぱり根性じゃないか	根性+10						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	覚悟と使命の証	80f0707070708000	c0c43f3f067fc0cc	3f97e7e7e5c73f7f	81f97b7979798101	く走ろう	スピード+10 賢さ+10	お菓子でも食べよう	パワー+20						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	銀幕の2人	0101c1c1c1c10101	aa1607f1f81ef00f	bfff1f1f1f177fbb	0307c3c3e7e70707	5時間インフェルノ	スタミナ+10	大地獄	賢さ+5 スキルPt+15						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	掘り出し物	0101c1e1e1e10101	aa1e0ee0f370f10f	ffff1f1f1f9f3ffb	0307e3e3e3e30303	『3星レストランの秘蔵レシピ』かな	スピード+10	『ゴールドシップのサイン色紙』かな	根性+10						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	栗祭り襲来！	0101e1e1e1e10101	aa1e0ee1f0fef108	ffff1f1b9b1bff7b	0307e3e3e3e30303	ちょっと控えよう	体力+10 スキルPt+5	お腹いっぱい食べよう	体力+30 スキルPt+10 ランダムでスピード-5 ランダムで「太り気味」						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	孤島の女王	0101c1e1c1e10101	aa070ff0f0c3f10f	ffff1f971f177fbb	0307e3e3e3e30303	食料	スピード+10	体力	スタミナ+10						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	思い出クッキング	010191f1f1f10101	aa1419f2c7c0fc1f	ffff27874727bf7b	0303f3f3f3f30303	ゆっくり一緒に食べよう	体力+15	一気に飲み干す	「先駆け」ヒントLv+1						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	初詣	0101818181830303	aa0001fcfff8fe01	7fff3f3f3f3fbffb	070787878f8f0f0f	正月だしゆっくりしよう	体力+30	いつも通りのトレーニングだ	全ステータス+5	福袋を買いに行こう！	スキルpt+35				
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	しっかり基礎体力をつけよう	スタミナ+10	まずは昼食を食べに行こう	体力+20	コースの研究をしよう	スキルPt+20				
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	追加の自主トレ	0101c1e1e1e10101	aa1e1fe2e271f00e	ffff0f8b8b8bdfbb	0307e3e3f3f30303	なら、徹底的に追い込もう！	体力-5 直前のトレーニング種別+5 秋川理事長の絆ゲージ+5	効率を考えれば許可できない	体力+5						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	同室のあの子～そうだと思いましたわ～	0080c7ffff670000	a2fe3f838113a26d	3f3f2f8cc6cd717f	0080ffffff7f0000	いい友人なんだってね	「ウマ込み冷静」のヒントLv2	貴方の夢を大事にしたいんだって	スタミナ+10 スキルPt+15						
13	[エンド・オブ・スカイ]メジロマックイーン(育成)	夜中のファンサ特訓	80c8787878488000	c9d93e3e007ec1c3	2f1bd393db9b257b	81f9797d79798101	い、今来たところ	根性+20	すごくよかったぞ	スピード+20						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	あんし～ん笹針師、参☆上	010131bdf9fd0101	aa1530f2cf1fce21	7b9f63696369efbb	0101bdfdfdfd0103	強いウマ娘になれる秘孔を狙う	【成功時】 全ステ+20\n【失敗時】 やる気-1 全ステ-15 「夜ふかし気味」	レースで勝てる秘孔を狙う	【成功時】 「コーナー回復〇」 「直線回復」\n 【失敗時】 やる気-1 体力-20	元気で健康になれる秘孔を狙う	【成功時】 体力最大値+12 体力+40\n【失敗時】 やる気-1 体力-20 「練習ベタ」	魅力アップの秘孔を狙う	【成功時】 体力+20 やる気+1 「愛嬌〇」\n【失敗時】 やる気-1 体力-10	不安なのでやめておく	体力+10
14	[エル☆Numéro 1]エルコンドルパサー(育成)	オリジナル・マスク	010151f1f1d10101	aa5c3323e1fccc07	ffdfa7b7c7a77bff	030373fbf3f30303	加速力のあるチーターとか？	スピード+10	力強いゾウとか？	パワー+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	お大事に！	01c1c1c1c1c10101	a8f00f0f1c0ff9f0	7f9f979f9f17fffb	03c3e3e3c7c70303	療養が一番の薬	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」	根性で早く治そう！	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	サボテン料理をご馳走デース！	0080fc7f7e7d0000	9aff7f8980908927	3f3f68a8e8fa555f	0081ff7f7f7f0001	ステーキかな！	スピード+10 スタミナ+10	スムージーがいいな！	賢さ+20						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	サルサ・ロハ	010101e1e1e10101	aa5c0cc3f0fbc31c	ffbf4f0b0b4bbffb	0307e3e3e3e30303	いい汗をかけそうだ	スタミナ+10	パワフルな響きだ	パワー+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	ダンスレッスン	010181e1e1e10101	aa1f1cc0e33fe618	ffff2f4b8b8b7fbb	0307e3f3f3e30303	周りの気になるところで踊ろう	スタミナ+10	鏡を見ながら踊ろう	賢さ+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	ホット＆フライ	010161f1f1e10101	aa4719f8e6cfc310	dfbfc747af47bbdf	030373f3f3f30303	一気に使い切るのはもったいない	体力+10 スキルPt+5	いっぱい食べて、強くなろう！	体力+30 スキルPt+10 ランダムで「太り気味」						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	もう1度、決意を					ファンの心理かな	スピード+5	自分を重ねてたとか？	根性+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	レース勝利！	01016161e1610101	aa1e1ef3e101e13e	ff7fdfdbdbdbffbb	030763e3e7e70707	次の勝負も頑張るぞ！	体力-15 ランダム1種+5～10 スキルPt30～50 ランダムヒント	油断は禁物だ！	体力-5～20 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	レース入着	016161e1e1610101	aae01e0efe1e83e1	7fdfdf1fd7df3ffb	0363e3e3e7670303	相当いい走りだった	体力-20 ランダム1種+3～7 スキルPt+30～50 ランダムヒント	53点	体力-10～40 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	次は圧勝しよう	体力-25 ランダム1種+3～5 スキル+10～25	いつもの調子はどうしたの？	体力-15～35 ランダム1種+4 スキルpt+10～25						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	夏合宿（２年目）にて	0101f9f9f1f90101	aa1311e6e7d9cd03	d7ff43032723afd7	0103f9f9fbf90303	突貫力	パワー+10	寡黙さ	根性+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	初詣	0101818181810103	aa0001fcfff0fe03	ffff3f3f3f3fffff	07078f87878f0f0f	スペシャルウィーク	体力+30	サイレンススズカ	全ステータス+5	グラスワンダー	スキルpt+35				
14	[エル☆Numéro 1]エルコンドルパサー(育成)	衝撃の引退					探してみよう！	根性+10	追いつけるかもしれない！	パワー+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	投げ技	パワー+10	寝技	体力+20	タッグ技	スキルPt+20				
14	[エル☆Numéro 1]エルコンドルパサー(育成)	世界最強の決意を	0080f87878780000	c9ff3e81c0c0c13f	3f2fd3d3d3c35f7f	8181fb7b7b7b0301	ライバルたちに打ち勝つ	パワー+20	夢への決意とか？	スタミナ+20						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	贈る花言葉					カモミールはどうだ？	やる気+1 賢さ+5	カスミソウはどうだ？	体力+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	追加の自主トレ	0101c1e1e1e10101	aa1e1fe2e271f00e	ffff0f8b8b8bdfbb	0307e3e3f3f30303	その情熱に付き合うよ！	体力-5 直前のトレーニング種別+5 秋川理事長の絆ゲージ+5	ならば休むべき	体力+5						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	憧れのレスラー					栄養でもつけに行こう！	スタミナ+10	ダッシュして帰ろう！	スピード+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	特大ピザを狙え！					圧をかけていこう…！	パワー+10 スキルPt+15	人の隙間を見逃すな！	「軽やかステップ」ヒント+1						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	夜の学校のご老公？	0101f1f1f1f10101	ea191be6e0ccc43b	ffffa7a787a7bb7b	0303f3f3f3f30303	よっ、世界最強最速！	やる気+1 根性+5	後に斧を持った人影が！	体力+10						
14	[エル☆Numéro 1]エルコンドルパサー(育成)	勇気の入場曲	0080f07070700001	e6ff3fc48001c03f	3f3fa7a7a7a73f5f	8383f37373738303	ライブの曲を参考にしたら？	パワー+20 ランダムで「切れ者」	応援団が使うような曲とか？	スピード+10 パワー+10 ランダムで「切れ者」						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	あんし～ん笹針師、参☆上	010131bdf9fd0101	aa1530f2cf1fce21	7b9f63696369efbb	0101bdfdfdfd0103	強いウマ娘になれる秘孔を狙う	【成功時】 全ステ+20\n【失敗時】 やる気-1 全ステ-15 「夜ふかし気味」	レースで勝てる秘孔を狙う	【成功時】 「コーナー回復〇」 「直線回復」\n 【失敗時】 やる気-1 体力-20	元気で健康になれる秘孔を狙う	【成功時】 体力最大値+12 体力+40\n【失敗時】 やる気-1 体力-20 「練習ベタ」	魅力アップの秘孔を狙う	【成功時】 体力+20 やる気+1 「愛嬌〇」\n【失敗時】 やる気-1 体力-10	不安なのでやめておく	体力+10
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	いついかなる時も	0121f1f1f1710101	aac6393be038e4e6	bfe7e7e7e7e73beb	0333f3f3f3710303	今日中に対応してあげよう	体力-10 スタミナ+20 秋川理事長の絆ゲージ+10	何か手伝えるかな	体力+10						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	お大事に！	0101c1c1c1c10101	aa060ff8f8e3f00e	ff7f9f979f9f7ffb	0307c3e3e7c70707	しっかり休め	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」	それなら……！	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	ダンスレッスン	010181e1e1e10101	aa1f1cc0e33fe618	ffff2f4b8b8b7fbb	0307e3f3f3e30303	可愛い振り付け	賢さ+10	ブレイクダンス	パワー+10						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	レース勝利！	01016161e1610101	aa1e1ef3e101e13e	ff7fdfdbdbdbffbb	030763e3e7e70707	ご褒美を上げよう	体力-15 ランダム1種+5～10 スキルPt30～50 ランダムヒント	次も勝とうな！	体力-5～20 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	レース入着	010161e1e1610101	aa1c1ef3f801e13e	ff7fdfdf97d77fbb	030763e3e7e70707	上	体力-20 ランダム1種+3～7 スキルPt+30～50 ランダムヒント	下	体力-10～40 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	上	体力-25 ランダム1種+3～5 スキル+10～25	下	体力-15～35 ランダム1種+4 スキルpt+10～25						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	夏合宿（２年目）にて	0101f1f9f1f90101	aa1311e6e6d9cd32	ffbf43032723afdb	0101fbfbfbf90103	いっぱい食べてパワーをつけよう	パワー+10	たまにはトレーニングを我慢してみる	根性+10						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	皇帝の社会勉強	0101e1f1f1f10101	ea1818e3e2e3e71c	ffff4b4b4b4b7fbb	0303f3f3f3f30303	清掃ボランティア	体力-10 スタミナ+10 パワー+10	世界名ウマ娘特別展	賢さ+5 スキルPt+15						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	皇帝の道					なんとか誤魔化そう！	賢さ+10	正直に打ち明けよう	パワー+10						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	皇帝の日課	01e1e1e1e1e10101	eaf00e0f1c1ef1f0	ff9f979797977fbb	03e3e3e3e3e30303	お弁当を見てみたい！	パワー+10	毎日作るのは大変そう	根性+10						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	皇帝の飽食	01c1e1e1e1e10101	eaf00e0f3c1ee1f0	ff1f979797977fbb	03e3e3e3e3e30303	ちょっと量が多くないか？	体力+10 スキルPt+5	よし、バッチリ味見しよう	体力+30 スキルPt+10 ランダムで「太り気味」						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	皇帝の余暇	0101e1e1e1e10101	aa160ef0f0f3f10e	ffff1f9797977fbb	0307e3e3e3e30303	ジョークの特訓	賢さ+10 スキルPt+15	雨天のレース研究	「雨の日○」ヒントLv+1						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	初詣	0101818181830303	aa0001fcfff8fe01	7fff3f3f3f3fbffb	070787878f8f0f0f	「医食同源」食事で健康に気を配る	体力+30	「全知全能」最強の皇帝になる	全ステータス+5	「風流韻事」洒落の技術を磨く	スキルpt+35				
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	笑う会長は服着たがる	0080787c7c7c8000	ca3d3fc780f98036	3f3fe1f1e1e13f3f	8181fd7d7d7d8101	ギャグが高度すぎるかも	賢さ+20	皆が驚きそう…	根性+20						
15	[ロード・オブ・エンペラー]シンボリルドルフ(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	「賢良方正」常に最善の選択を	賢さ+10	「十全健康」心も体も大切に	体力+20	「武芸百般」多様な技を用いる	スキルPt+20				
